item,theta,expected_score
e1_E1,-5.05,0.399370399386721
e1_E1,-5,0.415859634854265
e1_E1,-4.95,0.433037425618469
e1_E1,-4.9,0.450928872302727
e1_E1,-4.85,0.469559476320307
e1_E1,-4.8,0.488955085818451
e1_E1,-4.75,0.509141834067948
e1_E1,-4.7,0.530146069846029
e1_E1,-4.65,0.551994279379771
e1_E1,-4.6,0.574712999445468
e1_E1,-4.55,0.598328721257562
e1_E1,-4.5,0.622867784829908
e1_E1,-4.45,0.648356263553316
e1_E1,-4.4,0.67481983880756
e1_E1,-4.35,0.702283664514132
e1_E1,-4.3,0.730772221638768
e1_E1,-4.25,0.760309162770667
e1_E1,-4.2,0.790917147038665
e1_E1,-4.15,0.822617665773386
e1_E1,-4.1,0.855430859488159
e1_E1,-4.05,0.889375326929455
e1_E1,-4,0.924467927138424
e1_E1,-3.95,0.960723575666913
e1_E1,-3.9,0.998155036301697
e1_E1,-3.85,1.03677270986644
e1_E1,-3.8,1.07658442188838
e1_E1,-3.75,1.11759521113146
e1_E1,-3.7,1.15980712120481
e1_E1,-3.65,1.20321899764922
e1_E1,-3.6,1.24782629307868
e1_E1,-3.55,1.29362088310291
e1_E1,-3.5,1.34059089587302
e1_E1,-3.45,1.38872055816982
e1_E1,-3.4,1.43799006098609
e1_E1,-3.35,1.48837544753457
e1_E1,-3.3,1.53984852653693
e1_E1,-3.25,1.59237681351172
e1_E1,-3.2,1.64592350257774
e1_E1,-3.15,1.70044747102235
e1_E1,-3.1,1.75590331855238
e1_E1,-3.05,1.81224144274978
e1_E1,-3,1.86940815180113
e1_E1,-2.95,1.92734581506416
e1_E1,-2.9,1.98599305148557
e1_E1,-2.85,2.04528495530271
e1_E1,-2.8,2.10515335785925
e1_E1,-2.75,2.16552712375651
e1_E1,-2.7,2.22633247896127
e1_E1,-2.65,2.28749336791454
e1_E1,-2.6,2.34893183614765
e1_E1,-2.55,2.41056843442925
e1_E1,-2.5,2.47232264005043
e1_E1,-2.45,2.53411329052035
e1_E1,-2.4,2.59585902469866
e1_E1,-2.35,2.65747872624328
e1_E1,-2.3,2.71889196420533
e1_E1,-2.25,2.78001942566067
e1_E1,-2.2,2.84078333542525
e1_E1,-2.15,2.9011078581577
e1_E1,-2.1,2.96091947849613
e1_E1,-2.05,3.02014735530008
e1_E1,-2,3.07872364655773
e1_E1,-1.95,3.13658380206138
e1_E1,-1.9,3.19366682153375
e1_E1,-1.85,3.24991547648994
e1_E1,-1.8,3.30527649472867
e1_E1,-1.75,3.35970070694695
e1_E1,-1.7,3.41314315555151
e1_E1,-1.65,3.46556316628496
e1_E1,-1.6,3.51692438378549
e1_E1,-1.55,3.56719477264649
e1_E1,-1.5,3.61634658593109
e1_E1,-1.45,3.66435630342205
e1_E1,-1.4,3.7112045421476
e1_E1,-1.35,3.75687594191838
e1_E1,-1.3,3.80135902874143
e1_E1,-1.25,3.84464605904776
e1_E1,-1.2,3.88673284768366
e1_E1,-1.15,3.92761858257927
e1_E1,-1.1,3.96730562892621
e1_E1,-1.05,4.00579932557593
e1_E1,-1,4.04310777621893
e1_E1,-0.949999999999999,4.07924163772809
e1_E1,-0.899999999999999,4.11421390785382
e1_E1,-0.85,4.14803971425078
e1_E1,-0.8,4.18073610660051
e1_E1,-0.75,4.21232185337691
e1_E1,-0.699999999999999,4.24281724458596
e1_E1,-0.649999999999999,4.27224390160169
e1_E1,-0.6,4.3006245950196
e1_E1,-0.55,4.32798307125891
e1_E1,-0.5,4.35434388846902
e1_E1,-0.449999999999999,4.37973226213258
e1_E1,-0.399999999999999,4.40417392061124
e1_E1,-0.35,4.42769497074771
e1_E1,-0.3,4.45032177352183
e1_E1,-0.25,4.47208082965718
e1_E1,-0.199999999999999,4.4929986749879
e1_E1,-0.149999999999999,4.5131017853228
e1_E1,-0.0999999999999996,4.53241649048383
e1_E1,-0.0499999999999998,4.55096889714809
e1_E1,0,4.5687848200853
e1_E1,0.0500000000000007,4.58588972135571
e1_E1,0.100000000000001,4.60230865701462
e1_E1,0.15,4.61806623085889
e1_E1,0.2,4.63318655474693
e1_E1,0.25,4.6476932150249
e1_E1,0.300000000000001,4.66160924459853
e1_E1,0.350000000000001,4.6749571002003
e1_E1,0.4,4.68775864441558
e1_E1,0.45,4.70003513204737
e1_E1,0.5,4.71180720041797
e1_E1,0.550000000000001,4.72309486322524
e1_E1,0.600000000000001,4.73391750759228
e1_E1,0.65,4.74429389397036
e1_E1,0.7,4.75424215857668
e1_E1,0.75,4.76377981807016
e1_E1,0.800000000000001,4.77292377618939
e1_E1,0.850000000000001,4.78169033209816
e1_E1,0.9,4.79009519020363
e1_E1,0.95,4.79815347123188
e1_E1,1,4.80587972436412
e1_E1,1.05,4.81328794025422
e1_E1,1.1,4.82039156476524
e1_E1,1.15,4.82720351327805
e1_E1,1.2,4.83373618543989
e1_E1,1.25,4.84000148023449
e1_E1,1.3,4.84601081126815
e1_E1,1.35,4.85177512217778
e1_E1,1.4,4.85730490207805
e1_E1,1.45,4.86261020097461
e1_E1,1.5,4.86770064507962
e1_E1,1.55,4.87258545197429
e1_E1,1.6,4.87727344557049
e1_E1,1.65,4.88177307083088
e1_E1,1.7,4.88609240821281
e1_E1,1.75,4.89023918780727
e1_E1,1.8,4.89422080314913
e1_E1,1.85,4.89804432467947
e1_E1,1.9,4.90171651284488
e1_E1,1.95,4.90524383082244
e1_E1,2,4.90863245686193
e1_E1,2.05,4.9118882962401
e1_E1,2.1,4.91501699282418
e1_E1,2.15,4.91802394024368
e1_E1,2.2,4.9209142926722
e1_E1,2.25,4.92369297522175
e1_E1,2.3,4.92636469395424
e1_E1,2.35,4.92893394551552
e1_E1,2.4,4.93140502639862
e1_E1,2.45,4.9337820418437
e1_E1,2.5,4.93606891438283
e1_E1,2.55,4.93826939203829
e1_E1,2.6,4.94038705618373
e1_E1,2.65,4.94242532907758
e1_E1,2.7,4.94438748107861
e1_E1,2.75,4.9462766375536
e1_E1,2.8,4.9480957854872
e1_E1,2.85,4.94984777980409
e1_E1,2.9,4.95153534941356
e1_E1,2.95,4.95316110298652
e1_E1,3,4.95472753447496
e1_E1,3.05,4.95623702838356
e1_E1,3.1,4.95769186480323
e1_E1,3.15,4.95909422421579
e1_E1,3.2,4.96044619207939
e1_E1,3.25,4.96174976320325
e1_E1,3.3,4.96300684592093
e1_E1,3.35,4.96421926607029
e1_E1,3.4,4.96538877078864
e1_E1,3.45,4.966517032131
e1_E1,3.5,4.9676056505192
e1_E1,3.55,4.9686561580294
e1_E1,3.6,4.96967002152508
e1_E1,3.65,4.97064864564256
e1_E1,3.7,4.97159337563581
e1_E1,3.75,4.97250550008677
e1_E1,3.8,4.97338625348754
e1_E1,3.85,4.97423681870032
e1_E1,3.9,4.97505832930077
e1_E1,3.95,4.97585187181027
e1_E1,4,4.97661848782221
e1_E1,4.05,4.97735917602751
e1_E1,4.1,4.97807489414393
e1_E1,4.15,4.97876656075387
e1_E1,4.2,4.979435057055
e1_E1,4.25,4.98008122852788
e1_E1,4.3,4.98070588652459
e1_E1,4.35,4.98130980978211
e1_E1,4.4,4.98189374586416
e1_E1,4.45,4.98245841253484
e1_E1,4.5,4.98300449906757
e1_E1,4.55,4.9835326674922
e1_E1,4.6,4.98404355378355
e1_E1,4.65,4.98453776899404
e1_E1,4.7,4.98501590033322
e1_E1,4.75,4.98547851219679
e1_E1,4.8,4.9859261471475
e1_E1,4.85,4.98635932685038
e1_E1,4.9,4.9867785529644
e1_E1,4.95,4.9871843079928
e1_E1,5,4.98757705609403
e1_E1,5.05,4.98795724385525
e1_E1,5.1,4.98832530103018
e1_E1,5.15,4.98868164124312
e1_E1,5.2,4.98902666266067
e1_E1,5.25,4.98936074863277
e1_E1,5.3,4.9896842683046
e1_E1,5.35,4.9899975772007
e1_E1,5.4,4.99030101778258
e1_E1,5.45,4.99059491998134
e1_E1,5.5,4.99087960170615
e1_E1,5.55,4.99115536933019
e1_E1,5.6,4.99142251815465
e1_E1,5.65,4.99168133285231
e1_E1,5.7,4.99193208789134
e1_E1,5.75,4.99217504794039
e1_E1,5.8,4.99241046825597
e1_E1,5.85,4.99263859505269
e1_E1,5.9,4.99285966585751
e1_E1,5.95,4.99307390984849
e1_E1,6,4.99328154817888
e2_E0,-6,0.538885982482157
e2_E0,-5.95,0.556346454143653
e2_E0,-5.9,0.57432516500035
e2_E0,-5.85,0.592832923111528
e2_E0,-5.8,0.611880419675229
e2_E0,-5.75,0.6314781996166
e2_E0,-5.7,0.651636630580619
e2_E0,-5.65,0.672365870339318
e2_E0,-5.6,0.693675832634149
e2_E0,-5.55,0.715576151485687
e2_E0,-5.5,0.738076144015283
e2_E0,-5.45,0.761184771836653
e2_E0,-5.4,0.784910601089623
e2_E0,-5.35,0.809261761203381
e2_E0,-5.3,0.834245902492393
e2_E0,-5.25,0.85987015270479
e2_E0,-5.2,0.886141072660114
e2_E0,-5.15,0.913064611131039
e2_E0,-5.1,0.940646059141622
e2_E0,-5.05,0.968890003872853
e2_E0,-5,0.997800282384413
e2_E0,-4.95,1.02737993537955
e2_E0,-4.9,1.05763116125758
e2_E0,-4.85,1.08855527071524
e2_E0,-4.8,1.12015264217444
e2_E0,-4.75,1.15242267832837
e2_E0,-4.7,1.18536376411143
e2_E0,-4.65,1.21897322641012
e2_E0,-4.6,1.25324729584124
e2_E0,-4.55,1.28818107093113
e2_E0,-4.5,1.32376848503416
e2_E0,-4.45,1.36000227633013
e2_E0,-4.4,1.39687396123892
e2_E0,-4.35,1.43437381158539
e2_E0,-4.3,1.47249083583933
e2_E0,-4.25,1.51121276474259
e2_E0,-4.2,1.55052604161932
e2_E0,-4.15,1.59041581764507
e2_E0,-4.1,1.63086595232619
e2_E0,-4.05,1.6718590194127
e2_E0,-4,1.71337631843594
e2_E0,-3.95,1.75539789202649
e2_E0,-3.9,1.79790254912865
e2_E0,-3.85,1.84086789418566
e2_E0,-3.8,1.8842703623248
e2_E0,-3.75,1.92808526052424
e2_E0,-3.7,1.97228681469438
e2_E0,-3.65,2.01684822255635
e2_E0,-3.6,2.06174171214917
e2_E0,-3.55,2.10693860574648
e2_E0,-3.5,2.15240938891334
e2_E0,-3.45,2.19812378438505
e2_E0,-3.4,2.24405083040297
e2_E0,-3.35,2.29015896309854
e2_E0,-3.3,2.33641610247609
e2_E0,-3.25,2.38278974150838
e2_E0,-3.2,2.42924703782682
e2_E0,-3.15,2.47575490746155
e2_E0,-3.1,2.52228012006487
e2_E0,-3.05,2.56878939503618
e2_E0,-3,2.61524949795675
e2_E0,-2.95,2.66162733673975
e2_E0,-2.9,2.70789005690362
e2_E0,-2.85,2.75400513538638
e2_E0,-2.8,2.79994047233365
e2_E0,-2.75,2.84566448031443
e2_E0,-2.7,2.89114617044548
e2_E0,-2.65,2.93635523493669
e2_E0,-2.6,2.98126212560646
e2_E0,-2.55,3.02583812795648
e2_E0,-2.5,3.07005543043894
e2_E0,-2.45,3.11388718859619
e2_E0,-2.4,3.15730758380115
e2_E0,-2.35,3.20029187637734
e2_E0,-2.3,3.24281645292778
e2_E0,-2.25,3.28485886775337
e2_E0,-2.2,3.32639787829137
e2_E0,-2.15,3.3674134745537
e2_E0,-2.1,3.40788690259253
e2_E0,-2.05,3.44780068206508
e2_E0,-2,3.48713861801259
e2_E0,-1.95,3.52588580700711
e2_E0,-1.9,3.5640286378561
e2_E0,-1.85,3.60155478708671
e2_E0,-1.8,3.63845320946002
e2_E0,-1.75,3.67471412379012
e2_E0,-1.7,3.71032899436317
e2_E0,-1.65,3.7452905082679
e2_E0,-1.6,3.77959254896199
e2_E0,-1.55,3.81323016640696
e2_E0,-1.5,3.84619954410987
e2_E0,-1.45,3.87849796341134
e2_E0,-1.4,3.91012376535845
e2_E0,-1.35,3.9410763104962
e2_E0,-1.3,3.97135593690455
e2_E0,-1.25,4.00096391679839
e2_E0,-1.2,4.02990241199648
e2_E0,-1.15,4.05817442855202
e2_E0,-1.1,4.08578377082295
e2_E0,-1.05,4.11273499524387
e2_E0,-1,4.13903336404493
e2_E0,-0.949999999999999,4.16468479914523
e2_E0,-0.899999999999999,4.18969583643056
e2_E0,-0.85,4.2140735806068
e2_E0,-0.8,4.2378256608025
e2_E0,-0.75,4.26096018707593
e2_E0,-0.699999999999999,4.28348570796418
e2_E0,-0.649999999999999,4.30541116919495
e2_E0,-0.6,4.32674587366469
e2_E0,-0.55,4.34749944277134
e2_E0,-0.5,4.36768177917429
e2_E0,-0.449999999999999,4.38730303104019
e2_E0,-0.399999999999999,4.40637355781995
e2_E0,-0.35,4.42490389758926
e2_E0,-0.3,4.44290473597415
e2_E0,-0.25,4.46038687667183
e2_E0,-0.199999999999999,4.47736121356785
e2_E0,-0.149999999999999,4.49383870444153
e2_E0,-0.0999999999999996,4.50983034624409
e2_E0,-0.0499999999999998,4.52534715192663
e2_E0,0,4.54040012878913
e2_E0,0.0500000000000007,4.55500025831629
e2_E0,0.100000000000001,4.56915847746134
e2_E0,0.15,4.58288566133512
e2_E0,0.2,4.59619260725462
e2_E0,0.25,4.60909002010229
e2_E0,0.300000000000001,4.62158849894557
e2_E0,0.350000000000001,4.6336985248647
e2_E0,0.4,4.64543044993538
e2_E0,0.45,4.65679448731276
e2_E0,0.5,4.66780070236263
e2_E0,0.550000000000001,4.67845900478583
e2_E0,0.600000000000001,4.6887791416826
e2_E0,0.65,4.69877069150385
e2_E0,0.7,4.70844305883758
e2_E0,0.75,4.71780546997952
e2_E0,0.800000000000001,4.72686696923871
e2_E0,0.850000000000001,4.73563641592962
e2_E0,0.9,4.74412248200448
e2_E0,0.95,4.75233365028085
e2_E0,1,4.76027821322103
e2_E0,1.05,4.76796427222208
e2_E0,1.1,4.77539973737647
e2_E0,1.15,4.7825923276657
e2_E0,1.2,4.78954957155059
e2_E0,1.25,4.79627880792407
e2_E0,1.3,4.80278718739388
e2_E0,1.35,4.80908167386447
e2_E0,1.4,4.81516904638905
e2_E0,1.45,4.82105590126437
e2_E0,1.5,4.82674865434263
e2_E0,1.55,4.83225354353635
e2_E0,1.6,4.83757663149355
e2_E0,1.65,4.84272380842224
e2_E0,1.7,4.84770079504445
e2_E0,1.75,4.85251314566152
e2_E0,1.8,4.85716625131365
e2_E0,1.85,4.86166534301791
e2_E0,1.9,4.86601549507006
e2_E0,1.95,4.87022162839691
e2_E0,2,4.87428851394657
e2_E0,2.05,4.87822077610545
e2_E0,2.1,4.88202289613136
e2_E0,2.15,4.88569921559332
e2_E0,2.2,4.88925393980934
e2_E0,2.25,4.89269114127428
e2_E0,2.3,4.8960147630706
e2_E0,2.35,4.89922862225557
e2_E0,2.4,4.90233641321925
e2_E0,2.45,4.90534171100777
e2_E0,2.5,4.90824797460759
e2_E0,2.55,4.91105855018645
e2_E0,2.6,4.91377667428742
e2_E0,2.65,4.91640547697296
e2_E0,2.7,4.91894798491624
e2_E0,2.75,4.92140712443724
e2_E0,2.8,4.92378572448189
e2_E0,2.85,4.92608651954232
e2_E0,2.9,4.92831215251706
e2_E0,2.95,4.93046517751001
e2_E0,3,4.93254806256741
e2_E0,3.05,4.93456319235214
e2_E0,3.1,4.93651287075507
e2_E0,3.15,4.93839932344324
e2_E0,3.2,4.94022470034474
e2_E0,3.25,4.94199107807066
e2_E0,3.3,4.94370046227418
e2_E0,3.35,4.94535478994739
e2_E0,3.4,4.94695593165617
e2_E0,3.45,4.94850569371399
e2_E0,3.5,4.95000582029519
e2_E0,3.55,4.95145799548859
e2_E0,3.6,4.9528638452923
e2_E0,3.65,4.95422493955067
e2_E0,3.7,4.95554279383434
e2_E0,3.75,4.95681887126448
e2_E0,3.8,4.9580545842822
e2_E0,3.85,4.95925129636423
e2_E0,3.9,4.96041032368617
e2_E0,3.95,4.96153293673416
e2_E0,4,4.96262036186638
e2_E0,4.05,4.96367378282539
e2_E0,4.1,4.96469434220266
e2_E0,4.15,4.96568314285617
e2_E0,4.2,4.96664124928263
e2_E0,4.25,4.96756968894518
e2_E0,4.3,4.96846945355793
e2_E0,4.35,4.9693415003284
e2_E0,4.4,4.97018675315906
e2_E0,4.45,4.97100610380909
e2_E0,4.5,4.97180041301748
e2_E0,4.55,4.97257051158854
e2_E0,4.6,4.97331720144104
e2_E0,4.65,4.97404125662184
e2_E0,4.7,4.97474342428531
e2_E0,4.75,4.9754244256393
e2_E0,4.8,4.97608495685899
e2_E0,4.85,4.97672568996928
e2_E0,4.9,4.97734727369694
e2_E0,4.95,4.97795033429339
e2_E0,5,4.97853547632896
e2_E0,5.05,4.97910328345966
e2_E0,5.1,4.97965431916728
e2_E0,5.15,4.98018912747364
e2_E0,5.2,4.98070823362992
e2_E0,5.25,4.98121214478186
e2_E0,5.3,4.98170135061153
e2_E0,5.35,4.98217632395659
e2_E0,5.4,4.98263752140768
e2_E0,5.45,4.98308538388473
e2_E0,5.5,4.9835203371929
e2_E0,5.55,4.98394279255873
e2_E0,5.6,4.98435314714739
e2_E0,5.65,4.98475178456145
e2_E0,5.7,4.9851390753219
e2_E0,5.75,4.98551537733208
e2_E0,5.8,4.98588103632501
e2_E0,5.85,4.98623638629476
e2_E0,5.9,4.98658174991236
e2_E0,5.95,4.98691743892687
e2_E0,6,4.98724375455205
e3_E2,-6,0.00634917998271263
e3_E2,-5.95,0.0067821909308036
e3_E2,-5.9,0.00724469016912673
e3_E2,-5.85,0.00773867982531596
e3_E2,-5.8,0.00826629711103925
e3_E2,-5.75,0.00882982331600491
e3_E2,-5.7,0.00943169338381026
e3_E2,-5.65,0.0100745061048543
e3_E2,-5.6,0.0107610349633174
e3_E2,-5.55,0.0114942396770279
e3_E2,-5.5,0.0122772784708797
e3_E2,-5.45,0.0131135211263259
e3_E2,-5.4,0.0140065628513373
e3_E2,-5.35,0.0149602390170621
e3_E2,-5.3,0.0159786408092434
e3_E2,-5.25,0.0170661318442075
e3_E2,-5.2,0.0182273658009157
e3_E2,-5.15,0.0194673051221317
e3_E2,-5.1,0.0207912408391645
e3_E2,-5.05,0.0222048135758584
e3_E2,-5,0.0237140357884622
e3_E2,-4.95,0.0253253152986698
e3_E2,-4.9,0.0270454801774041
e3_E2,-4.85,0.0288818050367515
e3_E2,-4.8,0.0308420387867465
e3_E2,-4.75,0.0329344339123616
e3_E2,-4.7,0.035167777323958
e3_E2,-4.65,0.0375514228314737
e3_E2,-4.6,0.0400953252886152
e3_E2,-4.55,0.0428100764481204
e3_E2,-4.5,0.0457069425625845
e3_E2,-4.45,0.0487979037571889
e3_E2,-4.4,0.0520956951907068
e3_E2,-4.35,0.0556138500091444
e3_E2,-4.3,0.0593667440820114
e3_E2,-4.25,0.0633696424942188
e3_E2,-4.2,0.067638747746616
e3_E2,-4.15,0.0721912495948688
e3_E2,-4.1,0.0770453764293246
e3_E2,-4.05,0.0822204480673212
e3_E2,-4,0.0877369297936017
e3_E2,-3.95,0.0936164874436512
e3_E2,-3.9,0.0998820432783712
e3_E2,-3.85,0.106557832346072
e3_E2,-3.8,0.113669458968773
e3_E2,-3.75,0.121243952923772
e3_E2,-3.7,0.129309824817914
e3_E2,-3.65,0.137897120070506
e3_E2,-3.6,0.147037470831039
e3_E2,-3.55,0.156764145059498
e3_E2,-3.5,0.167112091889938
e3_E2,-3.45,0.178117982282157
e3_E2,-3.4,0.189820243841936
e3_E2,-3.35,0.202259088557959
e3_E2,-3.3,0.215476532063872
e3_E2,-3.25,0.229516402888346
e3_E2,-3.2,0.244424340005922
e3_E2,-3.15,0.260247776849254
e3_E2,-3.1,0.277035909791764
e3_E2,-3.05,0.29483964896238
e3_E2,-3,0.313711549115167
e3_E2,-2.95,0.333705718151632
e3_E2,-2.9,0.354877700788354
e3_E2,-2.85,0.377284334784645
e3_E2,-2.8,0.40098357710234
e3_E2,-2.75,0.426034297371782
e3_E2,-2.7,0.452496036094824
e3_E2,-2.65,0.480428725138143
e3_E2,-2.6,0.509892368270015
e3_E2,-2.55,0.540946679782857
e3_E2,-2.5,0.573650679634139
e3_E2,-2.45,0.608062244040965
e3_E2,-2.4,0.644237611088713
e3_E2,-2.35,0.682230841669719
e3_E2,-2.3,0.72209323695896
e3_E2,-2.25,0.763872714661631
e3_E2,-2.2,0.807613147428365
e3_E2,-2.15,0.853353668118195
e3_E2,-2.1,0.901127947980285
e3_E2,-2.05,0.950963455298323
e3_E2,-2,1.00288070356295
e3_E2,-1.95,1.05689249976509
e3_E2,-1.9,1.11300320488558
e3_E2,-1.85,1.1712080200338
e3_E2,-1.8,1.23149231289425
e3_E2,-1.75,1.29383100010218
e3_E2,-1.7,1.35818800181516
e3_E2,-1.65,1.42451578500296
e3_E2,-1.6,1.49275501177672
e3_E2,-1.55,1.56283430836373
e3_E2,-1.5,1.63467016906387
e3_E2,-1.45,1.70816700767608
e3_E2,-1.4,1.78321736646146
e3_E2,-1.35,1.85970228974149
e3_E2,-1.3,1.93749186577753
e3_E2,-1.25,2.01644593672741
e3_E2,-1.2,2.0964149723459
e3_E2,-1.15,2.17724109882816
e3_E2,-1.1,2.25875926994894
e3_E2,-1.05,2.34079856359511
e3_E2,-1,2.42318358309669
e3_E2,-0.949999999999999,2.50573593959429
e3_E2,-0.899999999999999,2.58827578918311
e3_E2,-0.85,2.67062339686258
e3_E2,-0.8,2.75260069847567
e3_E2,-0.75,2.8340328318863
e3_E2,-0.699999999999999,2.91474960961053
e3_E2,-0.649999999999999,2.99458690694438
e3_E2,-0.6,3.07338794222896
e3_E2,-0.55,3.15100442914331
e3_E2,-0.5,3.22729758466789
e3_E2,-0.449999999999999,3.3021389804541
e3_E2,-0.399999999999999,3.37541122959407
e3_E2,-0.35,3.44700850504304
e3_E2,-0.3,3.51683689004467
e3_E2,-0.25,3.58481456471089
e3_E2,-0.199999999999999,3.65087183629829
e3_E2,-0.149999999999999,3.7149510236171
e3_E2,-0.0999999999999996,3.77700620835312
e3_E2,-0.0499999999999998,3.83700286784891
e3_E2,0,3.89491740508254
e3_E2,0.0500000000000007,3.95073659222245
e3_E2,0.100000000000001,4.00445694427111
e3_E2,0.15,4.05608403899622
e3_E2,0.2,4.10563179865456
e3_E2,0.25,4.15312174801231
e3_E2,0.300000000000001,4.19858226193224
e3_E2,0.350000000000001,4.24204781440177
e3_E2,0.4,4.28355823938419
e3_E2,0.45,4.32315801234557
e3_E2,0.5,4.36089555979284
e3_E2,0.550000000000001,4.39682260269526
e3_E2,0.600000000000001,4.43099353828425
e3_E2,0.65,4.46346486345823
e3_E2,0.7,4.49429464187653
e3_E2,0.75,4.52354201581735
e3_E2,0.800000000000001,4.55126676300277
e3_E2,0.850000000000001,4.57752889785665
e3_E2,0.9,4.60238831605385
e3_E2,0.95,4.6259044807326
e3_E2,1,4.64813614836643
e3_E2,1.05,4.66914113201598
e3_E2,1.1,4.6889760994925
e3_E2,1.15,4.70769640385248
e3_E2,1.2,4.72535594359403
e3_E2,1.25,4.74200704993059
e3_E2,1.3,4.75770039856572
e3_E2,1.35,4.77248494347455
e3_E2,1.4,4.78640787030627
e3_E2,1.45,4.79951456714876
e3_E2,1.5,4.81184861053741
e3_E2,1.55,4.8234517647378
e3_E2,1.6,4.83436399248416
e3_E2,1.65,4.84462347550734
e3_E2,1.7,4.85426664333582
e3_E2,1.75,4.86332820899782
e3_E2,1.8,4.87184121039166
e3_E2,1.85,4.87983705622244
e3_E2,1.9,4.88734557552666
e3_E2,1.95,4.89439506992067
e3_E2,2,4.90101236781503
e3_E2,2.05,4.90722287993402
e3_E2,2.1,4.91305065556775
e3_E2,2.15,4.91851843906535
e3_E2,2.2,4.9236477261495
e3_E2,2.25,4.92845881969816
e3_E2,2.3,4.93297088469691
e3_E2,2.35,4.93720200211726
e3_E2,2.4,4.94116922152173
e3_E2,2.45,4.94488861223653
e3_E2,2.5,4.94837531296805
e3_E2,2.55,4.95164357976961
e3_E2,2.6,4.9547068322918
e3_E2,2.65,4.95757769827232
e3_E2,2.7,4.96026805624081
e3_E2,2.75,4.96278907643086
e3_E2,2.8,4.96515125990533
e3_E2,2.85,4.96736447591296
e3_E2,2.9,4.96943799750364
e3_E2,2.95,4.97138053543802
e3_E2,3,4.97320027043326
e3_E2,3.05,4.97490488379181
e3_E2,3.1,4.97650158646394
e3_E2,3.15,4.9779971465977
e3_E2,3.2,4.97939791563181
e3_E2,3.25,4.98070985298831
e3_E2,3.3,4.98193854942256
e3_E2,3.35,4.983089249088
e3_E2,3.4,4.98416687037286
e3_E2,3.45,4.98517602556564
e3_E2,3.5,4.98612103940441
e3_E2,3.55,4.98700596656462
e3_E2,3.6,4.98783460813804
e3_E2,3.65,4.98861052715414
e3_E2,3.7,4.98933706319351
e3_E2,3.75,4.99001734614114
e3_E2,3.8,4.99065430912546
e3_E2,3.85,4.99125070068734
e3_E2,3.9,4.99180909622134
e3_E2,3.95,4.99233190872951
e3_E2,4,4.99282139892642
e3_E2,4.05,4.99327968473212
e3_E2,4.1,4.99370875018798
e3_E2,4.15,4.99411045382874
e3_E2,4.2,4.99448653654223
e3_E2,4.25,4.99483862894676
e3_E2,4.3,4.99516825831464
e3_E2,4.35,4.9954768550684
e3_E2,4.4,4.99576575887548
e3_E2,4.45,4.99603622436508
e3_E2,4.5,4.99628942649012
e3_E2,4.55,4.99652646555547
e3_E2,4.6,4.99674837193283
e3_E2,4.65,4.99695611048126
e3_E2,4.7,4.9971505846913
e3_E2,4.75,4.99733264056952
e3_E2,4.8,4.99750307027958
e3_E2,4.85,4.99766261555464
e3_E2,4.9,4.99781197089527
e3_E2,4.95,4.9979517865662
e3_E2,5,4.99808267140418
e3_E2,5.05,4.99820519544894
e3_E2,5.1,4.99831989240802
e3_E2,5.15,4.99842726196594
e3_E2,5.2,4.99852777194746
e3_E2,5.25,4.99862186034393
e3_E2,5.3,4.99870993721143
e3_E2,5.35,4.99879238644866
e3_E2,5.4,4.99886956746214
e3_E2,5.45,4.99894181672587
e3_E2,5.5,4.99900944924195
e3_E2,5.55,4.99907275990861
e3_E2,5.6,4.9991320248012
e3_E2,5.65,4.99918750237197
e3_E2,5.7,4.99923943457345
e3_E2,5.75,4.99928804791051
e3_E2,5.8,4.99933355442545
e3_E2,5.85,4.9993761526204
e3_E2,5.9,4.9994160283211
e3_E2,5.95,4.99945335548558
e3_E2,6,4.99948829696142
e4_E3,-6,0.124567965551425
e4_E3,-5.95,0.127868263799262
e4_E3,-5.9,0.131268945294375
e4_E3,-5.85,0.134773791223711
e4_E3,-5.8,0.138386761606636
e4_E3,-5.75,0.14211200515497
e4_E3,-5.7,0.145953869710023
e4_E3,-5.65,0.149916913289928
e4_E3,-5.6,0.154005915782269
e4_E3,-5.55,0.158225891318805
e4_E3,-5.5,0.162582101370903
e4_E3,-5.45,0.167080068606195
e4_E3,-5.4,0.171725591548833
e4_E3,-5.35,0.176524760087702
e4_E3,-5.3,0.18148397187883
e4_E3,-5.25,0.186609949690179
e4_E3,-5.2,0.191909759738852
e4_E3,-5.15,0.197390831072576
e4_E3,-5.1,0.203060976048972
e4_E3,-5.05,0.208928411967687
e4_E3,-5,0.215001783911752
e4_E3,-4.95,0.221290188855576
e4_E3,-4.9,0.227803201097619
e4_E3,-4.85,0.234550899076025
e4_E3,-4.8,0.241543893625061
e4_E3,-4.75,0.248793357729107
e4_E3,-4.7,0.256311057828937
e4_E3,-4.65,0.264109386731915
e4_E3,-4.6,0.272201398173282
e4_E3,-4.55,0.280600843069719
e4_E3,-4.5,0.289322207498383
e4_E3,-4.45,0.298380752424407
e4_E3,-4.4,0.307792555186869
e4_E3,-4.35,0.317574552737092
e4_E3,-4.3,0.327744586603164
e4_E3,-4.25,0.338321449530177
e4_E3,-4.2,0.349324933716103
e4_E3,-4.15,0.360775880527666
e4_E3,-4.1,0.372696231538003
e4_E3,-4.05,0.385109080677407
e4_E3,-4,0.398038727228768
